Point	Value
2006	0.0
422	0.0
2292	0.0
6563	0.0
400	0.0
933	0.0
1136	0.0
1034	0.0
209	0.0
6245	0.0
2488	0.0
1786	0.0
6844	0.0
1626	0.0
7161	0.0
6067	0.0
6991	0.0
600	0.0
6737	0.0
1373	0.0
1897	0.0
793	0.0
1581	0.0
6454	0.0
264	0.0
343	0.0
7001	0.0
2319	0.0
252	0.0
1159	0.0
2285	0.0
2854	0.0
1969	0.0
2031	0.0
2051	0.0
1191	0.0
2469	0.0
377	0.0
1719	0.0
6617	0.0
5028	0.0
4638	0.0
5663	0.0
3219	0.0
3444	0.0
922	0.0
2501	0.0
764	0.0
219	0.0
1570	0.0
1973	0.0
502	0.0
891	0.0
2011	0.0
259	0.0
530	0.0
636	0.0
680	0.0
415	0.0
847	0.0
230	0.0
997	0.0
2331	0.0
1377	0.0
1378	0.0
364	0.0
387	0.0
1738	0.0
1748	0.0
1769	0.0
323	0.0
1778	0.0
1788	0.0
372	0.0
1956	0.0
194	0.0
805	0.0
1094	0.0
203	0.0
784	0.0
803	0.0
1350	0.0
1186	0.0
331	0.0
2009	0.0
3584	0.0
261	0.0
6732	0.0
2194	0.0
597	0.0
2407	0.0
1120	0.0
1774	0.0
31	0.0
1589	0.0
2454	0.0
2420	0.0
3015	0.0
1798	0.0
854	0.0
2942	0.0
441	0.0
91	0.0
1915	0.0
2349	0.0
3232	0.0
3237	0.0
3242	0.0
191	0.0
3248	0.0
1844	0.0
3255	0.0
2713	0.0
3269	0.0
1112	0.0
1729	0.0
26	0.0
1924	0.0
3277	0.0
2049	0.0
202	0.0
112	0.0
2273	0.0
2170	0.0
3258	0.0
6474	0.0
1424	0.0
1920	0.0
367	0.0
6843	0.0
1739	0.0
7042	0.0
1501	0.0
7153	0.0
6986	0.0
809	0.0
391	0.0
6938	0.0
538	0.0
1737	0.0
2981	0.0
2000	0.0
7318	0.0
924	0.0
817	0.0
1975	0.0
47	0.0
6781	0.0
6915	0.0
1728	0.0
2801	0.0
6943	0.0
421	0.0
858	0.0
1732	0.0
1735	0.0
1736	0.0
920	0.0
1743	0.0
1513	0.0
1765	0.0
6529	0.0
2583	0.0
2584	0.0
496	0.0
3262	0.0
1808	0.0
3018	0.0
3222	0.0
3229	0.0
3052	0.0
53	0.0
2332	0.0
143	0.0
3240	0.0
2165	0.0
3250	0.0
2370	0.0
3271	0.0
89	0.0
1042	0.0
3282	0.0
722	0.0
2321	0.0
707	0.0
2540	0.0
6871	0.0
6842	0.0
693	0.0
6519	0.0
210	0.0
7463	0.0
7176	0.0
2362	0.0
7233	0.0
115	0.0
3492	0.0
63	0.0
111	0.0
6434	0.0
531	0.0
533	0.0
545	0.0
1005	0.0
1213	0.0
284	0.0
1400	0.0
1481	0.0
1498	0.0
1478	0.0
1507	0.0
541	0.0
1494	0.0
1508	0.0
1509	0.0
813	0.0
1162	0.0
6500	0.0
13	0.0
3050	0.0
1473	0.0
74	0.0
3449	0.0
1156	0.0
6890	0.0
2491	0.0
2207	0.0
3995	0.0
7101	0.0
6735	0.0
856	0.0
2853	0.0
1078	0.0
1510	0.0
6547	0.0
987	0.0
7465	0.0
3471	0.0
6118	0.0
595	0.0
7007	0.0
795	0.0
1172	0.0
1627	0.0
957	0.0
1802	0.0
1882	0.0
2789	0.0
3020	0.0
6378	0.0
6544	0.0
442	0.0
2066	0.0
559	0.0
2402	0.0
268	0.0
368	0.0
7224	0.0
474	0.0
78	0.0
2042	0.0
4953	0.0
1608	0.0
